,idCredito,cobrables
590689,711939,0
590691,712007,0
590692,712137,0
590693,712237,0
590694,712316,0
590695,712788,0
590696,712813,0
590697,712926,0
590700,713027,0
590701,713181,0
590703,713273,0
590704,713318,0
590706,713403,0
590707,713463,0
590708,713519,0
590709,713549,0
590711,713694,0
590714,713897,0
590717,713982,0
590719,714127,0
590720,714290,0
590722,714401,0
590723,714665,0
590724,714738,0
590725,714774,0
590726,714782,0
590730,715389,0
590732,715651,0
590733,715730,0
590734,715769,0
590735,715773,0
590738,716041,0
590739,716152,0
590740,716234,0
590742,716367,0
590743,716382,0
590744,716577,0
590748,717315,0
590749,717495,0
590750,717503,0
590751,717552,0
590752,717587,0
590753,717675,0
590754,717938,0
590755,717941,0
590760,718704,0
590761,718707,0
590762,718732,0
590764,718906,0
590765,719046,0
590766,719292,0
590768,719521,0
590769,719528,0
590770,719539,0
590772,719675,0
590773,720055,0
590775,720608,0
590776,720638,0
590777,720797,0
590779,720832,0
590780,720978,0
590781,721104,0
590783,721579,0
590784,721628,0
590785,721684,0
590786,721729,0
590787,721810,0
590790,721964,0
590791,722076,0
590792,722077,0
590793,722168,0
590794,722216,0
590795,722702,0
590796,722751,0
590797,722781,0
590798,722827,0
590799,723066,0
590800,723117,0
590801,723262,0
590802,723466,0
590803,723501,0
590804,723607,0
590805,723624,0
590806,723806,0
590807,723809,0
590809,723997,0
590810,724092,0
590811,724167,0
590812,724173,0
590813,724244,0
590814,724609,0
590815,724630,0
590819,724820,0
590822,725567,0
590823,725629,0
590824,725642,0
590826,725861,0
590827,726686,0
590830,727217,0
590831,727491,0
590833,727704,0
590835,727811,0
590836,727822,0
590837,727872,0
590838,728131,0
590840,729281,0
590841,729564,0
590842,729719,0
590843,729733,0
590845,729893,0
590846,729956,0
590847,730211,0
590848,730234,0
590849,730533,0
590851,730977,0
590852,731103,0
590853,731109,0
590855,731568,0
590857,731878,0
590860,732315,0
590861,732357,0
590864,732716,0
590865,732867,0
590866,732881,0
590867,733065,0
590868,733594,0
590869,733694,0
590870,734184,0
590873,83373,0
590904,395042,1
591122,630561,0
591761,639923,1
591784,651618,1
591833,664073,1
591864,682648,0
591985,696673,0
592037,705370,0
592309,497863,1
592333,588011,0
592345,601095,0
592565,659954,1
592653,686759,0
592747,697921,1
592778,702919,0
592917,716859,0
593206,739297,1
593233,740260,0
593274,741664,1
593285,742186,0
593299,742756,1
593308,743213,0
593313,83373,1
593405,395042,0
596708,604927,0
596714,650387,0
596715,655410,0
596716,658959,1
596721,673648,0
596724,679321,0
596725,680354,1
596732,691619,0
596734,695520,0
596737,699788,1
596741,704773,0
596744,707369,1
596751,718622,0
596753,723592,0
596755,727202,1
596763,730617,1
596764,731063,1
596766,731709,1
596775,733003,1
596777,733555,0
596780,738830,0
596851,577039,1
596907,686088,0
596914,700772,1
596933,651492,0
596958,655537,1
596967,657377,0
596972,658809,1
596974,658926,1
596989,661267,0
597016,677937,0
597043,682371,1
597089,690534,1
597127,698087,1
597130,698896,1
597146,701534,1
597152,702095,1
597162,703941,0
597198,710221,1
597219,713413,1
597254,718962,0
597331,731420,1
597400,737465,0
597449,741096,0
597461,741684,0
597465,742056,1
597467,742193,1
597484,743263,0
597845,654623,1
598056,678901,0
598427,696893,0
598925,724660,1
598927,724660,0
599072,737028,1
599074,737028,0
599077,737127,0
599521,717215,1
599848,740792,1
599889,742459,1
603953,738397,1
604308,710491,1
604436,722651,0
604719,741293,1
604742,742356,1
604747,742565,1
605217,742354,1
606093,695659,0
606094,695659,1
607729,662631,0
607812,688508,0
608136,723588,0
608332,738559,1
608433,742577,0
608665,470407,0
608973,572948,0
610647,700755,0
613669,503913,0
613716,606133,0
613723,621239,1
613734,629311,1
613736,630802,1
613737,633022,0
613740,634951,1
613741,636069,0
613769,650051,0
613784,657500,0
613811,672434,0
613832,682351,1
613834,686505,1
613837,687568,1
613838,687897,1
613841,688334,1
613844,692719,1
613846,692868,0
613853,695646,0
613856,697099,1
613859,698799,0
613878,708378,1
613881,709289,1
613886,712201,0
613892,724073,0
613895,728829,0
613896,729097,1
613900,730489,0
613901,730526,1
613903,731315,0
613915,733427,0
613918,734781,1
613921,737271,1
614359,740630,0
615784,726233,0
615990,434846,0
615992,524406,0
615995,579512,1
616025,705731,1
616029,716776,0
616039,728693,1
616057,733746,1
616191,714224,0
618201,680489,0
618248,690661,1
618538,740895,1
618560,742826,0
619948,726921,1
620091,579185,0
620097,645848,1
620118,699933,1
620119,700686,0
624870,599769,0
625009,655533,0
625038,660496,1
625186,690925,0
625295,702710,0
625396,713085,0
629193,469239,1
629195,469239,0
629900,682515,0
629930,683961,0
630360,708458,0
630809,496732,0
634619,619233,1
634622,645732,1
634631,676381,0
634645,700686,1
634652,716776,0
634656,722119,0
634659,727202,0
634664,729554,0
634671,731908,1
634678,733384,1
634700,414557,1
634742,538779,0
634787,664983,1
635209,648731,1
635213,649519,0
635216,650665,0
635242,655830,0
635243,655878,0
635255,659230,0
635263,661734,0
635268,662743,0
635281,677470,1
635283,677489,0
635327,686231,0
635355,692613,0
635363,693718,0
635374,696942,1
635387,700421,1
635407,704177,0
635416,705532,0
635451,713316,1
635452,713455,1
635475,717973,0
635513,727640,0
635538,731280,1
635544,731973,1
635557,732897,0
635596,737420,0
635653,742735,1
637638,693078,1
637772,714311,0
638068,741805,0
638144,365744,1
638145,365744,0
640542,711464,0
641216,575811,1
641403,707387,0
641452,722707,0
641509,733313,0
641575,741219,0
641585,741846,0
641678,554404,0
642868,720001,0
642870,720001,1
642908,724178,1
642910,724178,0
643272,704869,1
643363,716233,1
643479,730598,1
643505,732619,0
643538,735610,0
643539,735612,0
643543,735880,0
643548,736150,0
643648,742201,0
643778,405159,0
644352,611153,1
646553,731085,0
646765,678005,1
646895,705195,0
647089,731288,1
647218,741085,0
647290,662286,1
647356,690521,1
647458,724224,1
647461,724904,0
647564,741017,0
647567,741408,0
647570,741563,1
647585,743136,1
648169,681171,0
648328,691203,0
648329,691203,1
649020,738243,0
649021,738243,1
649071,350670,0
649073,350670,1
649586,576254,0
649587,576254,1
650807,692238,0
650808,692238,1
650854,693307,1
652081,634834,0
652161,357070,0
652198,527427,0
652229,589344,1
653411,662904,0
655088,443939,0
655089,443939,1
655131,472899,1
655421,573791,0
655781,642466,0
656504,686385,0
656506,686385,1
656713,693649,1
656715,693649,0
657188,707240,0
658125,742992,0
658794,625893,1
660527,500806,1
661673,685422,0
661675,685422,1
662829,724170,1
663111,727870,0
663847,737437,0
663880,742475,1
665411,695031,1
666150,486851,0
666379,583672,0
666381,583672,1
667725,696639,1
667727,696639,0
668036,706326,0
668789,518273,1
668793,523220,1
668805,571330,0
668815,585560,1
668829,612260,0
668848,634797,1
668863,644176,1
668864,645796,0
668890,654544,1
668902,663616,0
668933,678099,1
668967,699035,0
668974,704014,0
668976,704883,0
668977,706205,0
668986,710198,0
670071,695840,1
670669,719977,1
670686,649153,1
670692,652695,0
670714,661572,1
670724,677226,0
670750,684795,0
670770,691001,0
670877,733991,1
670878,734051,1
670919,741474,1
670931,743003,1
670934,743216,1
671449,679486,1
671510,683348,1
671782,702123,0
671802,702914,1
671910,707928,1
672173,727054,1
672244,733032,1
672392,725997,0
673050,710166,1
673116,722112,1
673355,679611,1
673409,688911,0
673544,721527,0
673548,721826,1
673677,736671,1
673686,737007,0
673703,738616,1
673717,740154,1
673759,742177,1
673847,496814,1
673849,496814,0
674785,712059,0
674787,712059,1
675797,619979,0
675888,633727,1
676917,695074,1
677736,722927,1
678119,732069,0
678255,686088,1
678274,380168,0
678749,696399,0
678896,728651,0
679043,741574,0
680466,701952,0
680721,742091,1
680729,742816,1
681393,603634,0
681989,662649,0
682103,679088,0
684005,740572,1
684072,380168,1
684728,692627,1
685497,719867,0
685532,726532,1
686329,599403,0
686331,599403,1
686861,659961,1
687777,703441,1
688652,665050,0
688819,713036,1
689354,712236,0
689657,500049,1
689658,500049,0
690978,709115,0
691107,733504,0
691114,734693,1
691148,738341,1
691172,740350,1
691192,741915,0
691200,742459,0
694001,733993,1
695440,712648,0
695441,712648,1
696033,741765,1
696038,742186,1
697611,686617,0
699881,687294,0
700561,654193,0
700637,700950,1
703553,727316,1
703758,520776,1
703781,584382,0
703882,668716,0
703982,737040,1
704357,741482,0
705084,693901,0
705085,693901,1
706447,554105,1
706448,554105,0
707003,654237,1
707443,684952,1
709497,653404,0
709632,677356,1
709633,677356,0
711577,658500,1
711578,658500,0
712197,694129,0
712365,698073,0
713589,742201,1
714038,508162,1
714863,676614,0
714864,676614,1
716559,715806,0
716785,579512,0
716827,731334,0
717357,678745,1
717359,678745,0
717409,687979,0
717495,718839,1
717544,729222,1
718912,736280,1
718942,713078,1
718948,737387,0
718969,743016,0
718991,688140,0
719006,662194,0
719033,495699,0
719034,495699,0
719390,742877,1
719463,650387,0
721635,531995,1
721743,666431,1
721768,680121,0
721775,686933,0
721778,687908,1
721821,718400,0
721825,725383,1
721839,733126,1
724087,743835,0
724113,743475,1
724114,663258,0
724115,688430,0
724119,710743,0
724139,743664,0
724140,744001,0
726178,731912,0
726180,731912,0
726329,660875,1
726330,662536,0
726331,679900,1
726340,688455,0
726341,690450,1
726342,690733,1
726344,699589,0
726347,701489,1
726349,703972,1
726359,709875,0
726362,712490,1
726363,712754,0
726365,716155,0
726368,719036,0
726374,722823,0
726376,724408,0
726390,734893,0
726394,737155,1
726400,739373,0
726403,739846,1
726407,740556,1
726410,740700,1
726414,742031,0
726415,742072,0
726417,742334,0
726420,742778,1
726421,743088,1
726483,524121,1
726582,660255,1
726629,687568,1
726667,710198,1
726692,733143,1
726799,655560,1
726819,733179,1
726822,741310,0
726824,742700,0
726826,743670,0
726827,744268,1
726838,663622,0
726844,682050,0
726872,707827,0
726877,714446,0
726881,716597,1
726909,742026,1
726910,742592,1
726911,742986,0
726912,743228,1
726913,744124,1
726914,744638,0
726915,659740,0
726926,710096,1
726935,742828,1
726936,744488,0
727078,316666,1
727079,316666,0
727088,389666,1
727090,389666,0
727100,428494,1
727103,429095,0
727115,437288,1
727116,437288,0
727160,499295,0
727161,499295,1
727190,572132,1
727191,572132,0
727202,573963,0
727204,573963,1
727220,606173,1
727221,606173,0
727226,620658,1
727232,621359,1
727233,621359,0
727262,642799,0
727263,642799,1
727274,648172,0
727275,648172,1
727286,654998,0
727287,654998,1
727289,656106,0
727291,656106,1
727322,662900,0
727324,662900,1
727334,677374,1
727336,677374,0
727367,682770,0
727368,682770,1
727379,685704,0
727380,685704,1
727382,685950,1
727383,685950,0
727400,687821,1
727415,692153,1
727424,693619,0
727426,693619,1
727454,699038,0
727456,699038,1
727499,710120,0
727517,713981,0
727518,713981,1
727571,659736,0
727573,659736,1
727594,687249,0
727727,742026,0
727729,744124,0
727753,428494,0
727756,429095,1
727874,620658,0
727909,642799,1
727932,654998,1
728048,692153,0
728109,705386,1
728132,710120,1
728223,707827,1
728255,742026,1
728258,744638,1
728562,687821,0
728655,710120,0
728656,710120,1
728789,742592,0
729258,660797,0
729272,695166,1
729284,704857,0
729286,707827,0
729293,717001,1
729306,731836,0
729315,738281,1
729317,740887,1
729318,742592,1
729319,744124,0
729320,744638,0
729321,316666,0
729323,316666,0
729331,389666,0
729333,389666,0
729343,428494,0
729346,429095,0
729358,437288,0
729359,437288,0
729403,499295,0
729404,499295,0
729433,572132,0
729463,620658,0
729465,620658,0
729469,621359,0
729470,621359,0
729475,626428,1
729477,626428,0
729499,642799,0
729500,642799,0
729510,648172,0
729511,648172,0
729522,654998,0
729523,654998,0
729557,677374,0
729558,677374,0
729590,682770,0
729602,685704,0
729605,685950,0
729616,686741,0
729623,687821,0
729638,692153,0
729645,693619,0
729647,693619,0
729666,697582,0
729667,697582,1
729675,699038,0
729696,704622,0
729698,704622,1
729732,713981,0
729733,713981,0
729747,724197,0
729777,486455,0
729778,486455,1
729975,742700,1
729977,743670,1
729978,744268,1
730554,741310,1
730942,724197,0
730961,650478,0
730962,650606,0
730964,650709,0
730984,652593,1
731005,654520,1
731014,655231,1
731022,655661,1
731035,657540,0
731037,657687,1
731091,676618,0
731092,676779,1
731093,676803,1
731100,677487,0
731102,677536,1
731105,677842,1
731109,677994,0
731112,678788,1
731117,679332,1
731120,679530,1
731139,682402,1
731152,683788,0
731153,683791,1
731154,684046,1
731174,686446,1
731182,687127,0
731184,687548,1
731187,688190,1
731191,689064,0
731198,689955,0
731201,690518,0
731216,690917,1
731223,691968,1
731227,692695,0
731288,701852,0
731314,704259,1
731327,705051,0
731330,705612,1
731331,705756,1
731337,706003,1
731372,711085,0
731389,712879,1
731403,713867,1
731406,713935,1
731417,715253,1
731434,717407,1
731451,719682,0
731486,723994,0
731506,726784,0
731518,728110,1
731533,729360,1
731540,729966,1
731599,733810,0
731603,733959,0
731641,736928,0
731648,737167,0
731705,740136,0
731715,740395,1
731724,740623,1
731738,741394,0
731743,741565,1
731745,741586,1
731753,742176,0
731754,742177,0
731757,742350,0
731759,742415,0
731761,742441,1
731766,742635,0
731768,742737,0
731769,742758,1
731770,742776,0
731773,742832,0
731774,742852,1
731779,743047,1
731780,743062,0
731781,743075,0
731782,743097,1
731784,743129,1
731787,743191,1
731789,743260,1
731790,743427,0
731791,743443,0
731792,743599,1
731793,743652,1
731794,743792,1
731795,743799,1
731796,743847,0
731797,743872,1
731798,743984,0
731799,744023,1
731800,744057,0
731801,744078,0
731802,744195,0
731803,744198,1
731804,744243,1
731805,744269,0
731806,744305,0
731807,744322,1
731808,744423,1
731809,744482,1
731810,744486,0
731811,744596,1
731812,744608,0
731813,744745,1
731814,744801,1
731815,744867,0
731816,744990,0
731817,745029,1
731823,650764,0
731824,650890,0
731845,653191,0
731847,653256,0
731858,654119,1
731865,654707,0
731877,655480,0
731916,658334,1
731930,659667,1
731938,660136,0
731968,663129,0
732005,678341,0
732014,678977,0
732021,679624,0
732023,679850,0
732028,681060,0
732032,681680,0
732033,681722,1
732052,683003,1
732072,684682,1
732079,685781,1
732105,687907,0
732140,690459,1
732151,691158,0
732169,692332,0
732186,693820,0
732188,693930,0
732211,695257,0
732228,696678,0
732246,697574,1
732254,698963,1
732260,699843,1
732269,700790,0
732290,701997,0
732315,703319,1
732324,704074,1
732330,704358,0
732340,704777,1
732345,704915,1
732357,705330,1
732426,709805,1
732441,710703,0
732448,711194,0
732483,712603,1
732532,715392,0
732533,715401,0
732580,718977,0
732621,721322,1
732637,722063,1
732660,722766,0
732674,723245,1
732805,730873,0
732810,731219,0
732822,731350,1
732825,731418,1
732844,732382,1
732847,732496,1
732911,734883,1
732925,735740,1
732935,736074,1
732955,736829,1
732983,737538,1
732995,737770,1
733000,737857,0
733002,737911,1
733014,738347,1
733028,738938,1
733034,739069,1
733053,739442,0
733098,740451,0
733107,740635,1
733111,740695,0
733137,741174,1
733149,741522,0
733150,741524,0
733163,741943,0
733164,741967,0
733168,742079,1
733169,742090,1
733171,742141,1
733174,742203,1
733175,742212,0
733177,742276,1
733180,742331,1
733183,742357,1
733184,742358,0
733188,742449,1
733190,742478,0
733191,742500,0
733192,742514,0
733193,742565,1
733196,742607,0
733198,742615,0
733199,742629,1
733201,742767,0
733203,742820,0
733204,742850,0
733205,742858,0
733206,742870,0
733210,742920,0
733211,742933,1
733213,743010,1
733214,743026,1
733215,743052,1
733217,743089,0
733218,743113,0
733219,743130,0
733220,743137,1
733222,743213,0
733223,743218,1
733224,743221,1
733225,743329,1
733226,743385,0
733227,743411,0
733228,743473,1
733229,743485,0
733230,743494,0
733231,743505,0
733232,743514,1
733233,743515,1
733234,743565,1
733235,743603,1
733236,743634,0
733237,743675,1
733238,743717,0
733239,743724,0
733240,743726,0
733241,743742,0
733242,743818,1
733243,743863,1
733244,743877,0
733245,743883,0
733246,743905,1
733247,743918,1
733248,743933,0
733249,743962,1
733250,744031,0
733251,744038,0
733252,744058,1
733253,744072,0
733254,744086,1
733255,744093,1
733256,744119,0
733257,744127,1
733258,744145,1
733259,744158,1
733260,744166,0
733261,744183,1
733262,744200,1
733263,744214,0
733264,744270,1
733265,744308,1
733266,744324,1
733267,744338,0
733268,744400,1
733269,744407,1
733270,744459,1
733271,744478,1
733272,744518,0
733273,744572,1
733274,744583,1
733275,744619,0
733276,744692,1
733277,744708,0
733278,744722,1
733279,744766,1
733280,744802,0
733281,744816,1
733282,744822,0
733283,744833,1
733284,744991,0
733285,744996,0
733286,745014,0
733287,745038,0
733290,649923,0
733293,650591,1
733300,652213,1
733321,657319,1
733332,659806,0
733340,660875,0
733341,661590,1
733354,663985,0
733361,677762,1
733372,679900,0
733377,681194,1
733383,681827,0
733388,682500,0
733391,682606,0
733407,684379,1
733426,687314,1
733432,688024,1
733435,688215,0
733447,689512,0
733450,689929,1
733455,690594,0
733457,690733,1
733470,691239,0
733475,691730,0
733476,691750,0
733479,691896,0
733481,692522,0
733489,693329,1
733494,693905,1
733495,693951,0
733511,696854,0
733515,697667,0
733518,698072,0
733519,698631,1
733520,698664,0
733532,700665,1
733534,700805,0
733538,701950,0
733541,702245,1
733552,703642,1
733558,704494,1
733563,705670,0
733571,706915,1
733577,707311,0
733585,707766,0
733589,708091,0
733592,708426,1
733598,708727,1
733601,708818,1
733603,708998,0
733632,711008,0
733640,711580,0
733650,712474,1
733651,712490,1
733663,714011,0
733666,714252,0
733671,714403,1
733672,714445,1
733676,714819,0
733684,715444,0
733690,715822,1
733706,716623,1
733711,717412,1
733713,717457,1
733718,718130,1
733721,718359,0
733723,718407,0
733727,718867,0
733736,719365,1
733739,719919,0
733740,719989,0
733742,720130,1
733747,720240,0
733751,720459,0
733754,720585,0
733756,721234,0
733765,721962,0
733769,722319,1
733773,722599,1
733783,723335,1
733793,724336,0
733796,724604,1
733805,724903,1
733812,725446,1
733829,727386,0
733840,728106,1
733842,728176,1
733843,728245,1
733847,728554,0
733850,728629,1
733853,729237,0
733859,729825,0
733862,730093,0
733872,731306,1
733873,731597,1
733881,732399,0
733884,732481,0
733886,732552,0
733900,733240,1
733903,733274,1
733904,733303,0
733911,733621,1
733922,733934,1
733924,734029,0
733936,735292,0
733937,735307,1
733940,735440,1
733954,736075,0
733957,736390,1
733961,736466,1
733964,736616,0
733965,736676,0
733966,736735,1
733975,737087,1
733979,737273,0
733983,737438,0
733985,737513,0
733997,738244,1
734002,738500,0
734003,738613,1
734010,738839,1
734014,739081,1
734016,739105,0
734026,739753,0
734028,739765,0
734031,739846,0
734035,739978,0
734036,740012,0
734037,740070,1
734040,740180,0
734041,740188,0
734044,740267,1
734049,740361,1
734053,740420,1
734055,740454,1
734057,740471,0
734059,740534,0
734061,740593,0
734064,740660,0
734071,740966,1
734073,740985,1
734074,741046,0
734077,741133,1
734078,741169,1
734088,741602,1
734091,741638,1
734093,741718,1
734094,741772,1
734098,741867,1
734099,741877,0
734100,741939,0
734101,741946,0
734109,742153,1
734110,742160,1
734111,742161,1
734112,742188,1
734114,742211,0
734116,742242,1
734117,742244,0
734120,742316,1
734122,742335,0
734123,742388,1
734124,742420,0
734125,742428,1
734126,742467,1
734129,742571,1
734130,742580,1
734131,742646,0
734132,742656,1
734134,742707,0
734136,742772,0
734139,742780,0
734140,742785,1
734142,742889,1
734143,742936,0
734144,742956,0
734145,743021,0
734146,743028,0
734147,743088,0
734148,743123,0
734149,743143,1
734151,743159,0
734153,743308,1
734154,743326,1
734155,743375,0
734156,743399,1
734157,743435,1
734158,743446,0
734159,743455,0
734160,743475,0
734161,743483,1
734162,743507,1
734163,743671,0
734164,743673,0
734165,743691,1
734166,743775,1
734167,743780,0
734168,743797,0
734169,743811,0
734170,743815,0
734171,743830,0
734172,743864,1
734173,743875,0
734174,743880,1
734175,743897,1
734176,743904,1
734177,743993,0
734178,743995,0
734179,744010,0
734180,744030,1
734181,744044,1
734182,744046,1
734183,744081,0
734184,744143,1
734185,744205,0
734186,744208,0
734187,744213,1
734188,744244,0
734189,744263,0
734190,744297,0
734191,744357,0
734192,744382,1
734193,744454,1
734194,744487,0
734195,744491,0
734196,744516,0
734197,744534,0
734198,744591,1
734199,744605,0
734200,744616,0
734201,744727,1
734202,744734,1
734203,744737,1
734204,744738,1
734205,744912,0
734206,744919,1
734207,744974,1
734208,745011,1
734750,662168,0
734752,662168,0
734790,676903,1
734810,677396,0
735020,687193,1
735022,687193,0
735905,733778,0
735906,733778,0
735986,71476,1
735988,71476,0
735998,159394,1
736003,267354,0
736005,267354,1
736024,314265,1
736025,314265,1
736027,318603,1
736105,396482,1
736106,396482,0
736167,416484,1
736169,416484,0
736210,430882,0
736212,430882,1
736216,434648,1
736258,467668,1
736259,467668,0
736261,469132,1
736262,469132,0
736343,482568,0
736407,488211,1
736410,489706,0
736411,489706,1
736473,501971,1
736475,501971,0
736485,507348,1
736486,507348,0
736533,565892,1
736535,565892,0
736575,576674,0
736576,576674,1
736578,576909,1
736579,576909,0
736932,644950,0
737123,653836,1
737125,653836,0
737163,654563,1
737225,656302,1
737227,656302,0
737414,662394,0
737444,662888,0
737446,662888,0
737513,677371,1
737514,677371,0
737597,680079,0
737639,681108,1
737641,681108,0
737654,681604,0
737656,681604,0
737657,681794,0
737807,685010,1
737808,685010,0
737924,687885,0
737925,687885,1
737939,688107,0
737987,689976,1
737989,689976,0
738005,690336,0
738006,690336,1
738284,696331,0
738473,701449,1
738474,701449,0
738584,704208,0
738658,705579,1
738677,706089,0
738679,706089,1
738705,706518,1
738839,710301,1
738841,710301,0
738881,711319,0
738883,711319,1
739013,713601,1
739014,713601,0
739127,716756,0
739128,716756,1
739188,718770,1
739214,719891,1
739221,720536,0
739313,723242,0
739314,723242,1
739355,724908,0
739356,724908,1
739412,727050,0
739413,727050,1
739415,727100,0
739493,730885,1
739495,730885,0
739523,731838,1
739524,731838,0
739525,731838,1
739574,734372,1
739604,736754,1
739607,736761,0
739608,736761,1
739734,619461,0
739761,636145,1
739762,636145,0
739791,644570,0
739893,654253,1
739894,654253,0
739900,654519,0
739978,659527,0
739980,660065,1
739995,661191,0
740038,662795,1
740040,663051,1
740049,663197,0
740051,663197,0
740070,676619,0
740072,676619,1
740082,676993,0
740105,677654,0
740145,679672,1
740178,680736,0
740179,680736,1
740205,682367,1
740214,682504,0
740216,682504,1
740226,683039,1
740231,683154,0
740259,684179,0
740298,685065,0
740300,685065,0
740307,685241,1
740308,685241,0
740337,686305,1
740340,686308,1
740341,686308,0
740346,686634,1
740364,687081,0
740366,687081,0
740396,688178,0
740405,688696,1
740406,688784,0
740408,688784,1
740435,689607,1
740468,690222,0
740472,690271,0
740499,690988,0
740500,690988,1
740526,691615,0
740530,691793,1
740547,692139,1
740549,692139,0
740556,692297,0
740557,692297,0
740568,692858,0
740569,692858,1
740574,692919,0
740586,693050,1
740587,693050,0
740595,693136,0
740596,693136,0
740598,693247,1
740616,693790,1
740617,693790,0
740659,694965,1
740675,695390,1
740721,696113,0
740763,697055,1
740764,697055,0
740770,697136,1
740793,698126,1
740794,698126,0
740811,698659,1
740819,699032,1
740820,699212,0
740829,700409,0
740830,700409,1
740835,700599,1
740856,701117,0
740858,701117,1
740883,702138,1
740931,703541,0
740932,703541,1
740949,704152,1
740950,704152,0
740952,704180,1
740973,704917,1
741003,706452,0
741004,706452,1
741006,706545,0
741007,706545,1
741021,707183,0
741022,707183,1
741069,708882,0
741071,708882,1
741078,709031,1
741079,709031,0
741096,709410,0
741109,709920,0
741123,710345,0
741124,710345,1
741126,710519,0
741127,710519,1
741138,710807,1
741144,710957,0
741150,711057,1
741222,712479,0
741223,712479,1
741252,713390,1
741312,714452,1
741337,715162,1
741338,715162,0
741343,715280,0
741344,715280,0
741376,716179,1
741379,716268,1
741430,717976,0
741432,717976,1
741453,718435,1
741466,719044,1
741476,719341,1
741481,719807,0
741484,719865,0
741509,721015,0
741530,722235,1
741544,722621,1
741550,722870,1
741571,723400,1
741572,723400,0
741595,724024,0
741619,725286,0
741626,725458,1
741638,725875,1
741772,732312,1
741773,732312,0
741781,732827,0
741796,733284,0
741798,733284,1
741802,733467,1
741803,733467,0
741817,734031,0
741829,735623,0
741835,736176,0
741856,737666,1
741865,738125,0
741866,738125,1
741868,738323,1
741871,738339,1
741877,738564,1
741880,738599,0
741883,738808,1
742217,691255,0
742253,400051,0
742255,444101,0
742256,488714,0
742258,513493,1
742260,546827,1
742261,547030,1
742262,551902,0
742263,552166,0
742265,576352,0
742266,576438,0
742267,577376,1
742269,597437,0
742270,604218,1
742272,607087,0
742275,628410,1
742276,628650,0
742277,631855,0
742279,633529,1
742283,648891,1
742284,650387,1
742285,653730,1
742288,659939,0
742289,660844,0
742290,661030,0
742293,668351,0
742296,674723,1
742297,676185,0
742299,677047,1
742300,679321,1
742305,685533,1
742307,686508,0
742308,690043,0
742315,697933,1
742317,699789,1
742318,699933,1
742319,700686,0
742320,701988,1
742322,704460,0
742327,709362,0
742329,712827,0
742333,716081,1
742337,723288,1
742340,726155,1
742341,727202,0
742346,729284,0
742348,729887,1
742353,731445,1
742360,733386,0
742364,734790,1
742365,734914,1
742366,736141,0
742367,736305,1
742368,736324,0
742369,738505,0
742370,738886,0
742371,739572,1
742372,269590,1
742375,334453,0
742395,421771,0
742425,468032,1
742428,475607,1
742435,488100,0
742445,502808,0
742447,503348,0
742448,503628,1
742454,510198,1
742456,514379,1
742462,521387,0
742466,527798,1
742478,531971,0
742492,538465,1
742498,541178,1
742502,542871,0
742505,545912,0
742510,549073,1
742516,551280,0
742526,573141,1
742527,574017,1
742528,576021,1
742534,580544,1
742536,580729,1
742540,584931,1
742542,585159,1
742551,589150,1
742553,589956,0
742554,590475,1
742558,591164,1
742567,593657,1
742572,595053,0
742575,597651,1
742578,599353,0
742580,600092,1
742581,600437,0
742588,602011,0
742589,602307,0
742590,603055,1
742591,603312,0
742593,604160,1
742599,606959,0
742603,608362,1
742607,610270,0
742614,612225,0
742616,612644,0
742619,613081,0
742626,615136,0
742632,617196,0
742634,617284,0
742635,617574,0
742636,617633,1
742640,619676,0
742641,619701,1
742642,619778,1
742643,619969,0
742644,620053,0
742646,620625,0
742653,623213,0
742660,625531,1
742668,627835,0
742672,628482,1
742675,628526,0
742676,628663,1
742678,628876,0
742681,629929,0
742686,631235,0
742687,631635,0
742690,631812,1
742697,633773,1
742699,634366,0
742709,636460,1
742710,636653,0
742711,636861,0
742712,637092,1
742717,637743,0
742720,637893,0
742721,638011,0
742722,638085,1
742728,638844,1
742732,638942,1
742733,639022,1
742736,639497,0
742738,639568,1
742741,640756,1
742751,642014,0
742752,642213,0
742756,642828,0
742758,643756,1
742761,644557,1
742762,644700,1
742766,646363,1
742771,647263,0
742773,648218,1
742778,650208,0
742783,651198,0
742789,651877,0
742792,652689,1
742794,653008,1
742797,653378,1
742799,653662,0
742800,653822,1
742805,654365,1
742810,655718,1
742811,655822,1
742814,656447,1
742817,657065,1
742818,657207,1
742822,658122,1
742825,658644,0
742827,658940,1
742835,660202,1
742843,661288,1
742848,662081,0
742850,662169,0
742853,662332,0
742854,662728,0
742855,663132,1
742856,663184,1
742859,663486,0
742864,664723,1
742874,665897,1
742878,666348,0
742882,666771,1
742883,666918,1
742889,668632,1
742890,669697,0
742893,670450,1
742896,671277,1
742899,671930,0
742901,672369,1
742908,673873,1
742911,674493,0
742912,674554,0
742914,675164,1
742915,675354,1
742916,675415,0
742919,675923,0
742921,676119,1
742925,676932,1
742927,677001,1
742931,677532,1
742934,677830,1
742938,678178,0
742943,679484,1
742947,680856,0
742949,681031,0
742950,681077,0
742955,681972,1
742957,683160,1
742960,683317,0
742964,683940,1
742966,684116,1
742969,684599,1
742970,684680,0
742971,684957,1
742974,685495,0
742977,685990,0
742978,686030,0
742979,686114,1
742982,686754,0
742983,686934,0
742984,687108,0
742985,687195,0
742988,688276,0
742989,688327,0
742990,688391,1
742995,689151,0
742996,689325,1
742997,689379,1
